ZIP,HospID,City,State,Beds,RBeds,Outpatients,Admin,Inpatient,Hip95,Knee95,SalesYr,Sales12,Teach,Trauma,Rehab,Hip96,Knee96,Femur96,logBeds,logOut,logRBeds,logAdmin,logInpat,logHip95,logKnee95,logSales,logSales12,logHip96,logKnee96,logFemur96
32958,96539, Sebastian, FL,133,0,8101,2571,1882,0,0,33,46,0,0,0,22,25,31,4.8978398,8.999866224,0,7.852439085,7.540621529,0,0,3.526360525,3.850147602,3.135494216,3.258096538,3.465735903
33013,28739, Hialeah, FL,411,0,18021,9900,3718,0,0,39,13,0,0,0,35,13,67,6.021023349,9.799348513,0,9.200391041,8.221210094,0,0,3.688879454,2.63905733,3.583518938,2.63905733,4.219507705
33020,29039, Hollywood, FL,124,0,0,43,0,0,0,25,1,0,0,0,34,1,62,4.828313737,0,0,3.784189634,0,0,0,3.258096538,0.693147181,3.555348061,0.693147181,4.143134726
33028,76039, Pembroke Pines, FL,100,0,0,0,0,0,0,18,0,0,0,0,31,2,57,4.615120517,0,0,0,0,0,0,2.944438979,0,3.465735903,1.098612289,4.060443011
33030,30039, Homestead, FL,101,0,13021,3665,2686,0,0,22,8,0,0,0,14,3,18,4.624972813,9.474395514,0,8.206856428,7.896180609,0,0,3.135494216,2.197224577,2.708050201,1.386294361,2.944438979
33039,30339, Homestead A F B, FL,50,0,164212,2861,1645,0,0,4,3,0,0,0,4,0,5,3.931825633,12.00891964,0,7.95927596,7.406103381,0,0,1.609437912,1.386294361,1.609437912,0,1.791759469
33040,41439, Key West, FL,49,0,8345,1619,1980,0,0,24,16,0,0,0,26,8,39,3.912023005,9.029537661,0,7.390181428,7.591357047,0,0,3.218875825,2.833213344,3.295836866,2.197224577,3.688879454
33040,42539, Key West, FL,120,0,18815,2847,2039,0,0,2,2,0,0,0,10,0,7,4.795790546,9.842462851,0,7.954372273,7.620705087,0,0,1.098612289,1.098612289,2.397895273,0,2.079441542
33050,50839, Marathon, FL,58,0,1001,1060,1332,0,0,11,5,0,0,0,16,6,18,4.077537444,6.909753282,0,6.966967139,7.19518732,0,0,2.48490665,1.791759469,2.833213344,1.945910149,2.944438979
33065,10739, Coral Springs, FL,154,0,34216,8013,5260,21,21,31,19,0,0,0,35,12,48,5.043425117,10.44047788,0,8.988945291,8.568076402,3.091042453,3.091042453,3.465735903,2.995732274,3.583518938,2.564949357,3.891820298
33070,30639, Tavernier, FL,42,0,7361,1122,772,0,0,18,10,0,0,0,18,7,20,3.761200116,8.904086914,0,7.023758955,6.650279049,0,0,2.944438979,2.397895273,2.944438979,2.079441542,3.044522438
33128,63039, Miami, FL,300,0,2266,6840,4373,0,0,68,70,1,0,0,0,0,0,5.707110265,7.726212651,0,8.830689199,8.383433201,0,0,4.234106505,4.262679877,0,0,0
33134,53539, Coral Gables, FL,53,0,7616,1749,1883,0,0,2,3,0,0,0,3,2,3,3.988984047,8.93813787,0,7.467371067,7.541152455,0,0,1.098612289,1.386294361,1.386294361,1.098612289,1.386294361
33136,61039, Miami, FL,40,0,47021,862,2386,48,48,0,0,0,0,0,0,0,0,3.713572067,10.75837086,0,6.760414691,7.777792626,3.891820298,3.891820298,0,0,0,0,0
33139,64739, Miami Beach, FL,178,0,2611,3395,1617,2,2,21,3,1,0,0,18,2,46,5.187385806,7.86787149,0,8.130353547,7.388946098,1.098612289,1.098612289,3.091042453,1.386294361,2.944438979,1.098612289,3.850147602
33141,65039, Miami Beach, FL,273,0,26212,5037,515,0,0,37,11,0,0,0,19,9,55,5.613128106,10.17401075,0,8.524764457,6.246106765,0,0,3.63758616,2.48490665,2.995732274,2.302585093,4.025351691
33143,57639, South Miami, FL,112,0,11021,2439,3599,4,4,28,5,0,0,0,25,24,16,4.727387819,9.307648554,0,7.799753318,8.188689124,1.609437912,1.609437912,3.36729583,1.791759469,3.258096538,3.218875825,2.833213344
33155,62539, Miami, FL,207,0,57021,8904,4826,0,0,2,1,1,1,0,4,0,13,5.33753808,10.95119244,0,9.094368196,8.481980436,0,0,1.098612289,0.693147181,1.609437912,0,2.63905733
33155,914539, Miami, FL,100,0,6721,1423,1724,3,15,5,3,0,0,0,10,1,4,4.615120517,8.813141008,0,7.261225092,7.452982329,1.386294361,2.772588722,1.791759469,1.386294361,2.397895273,0.693147181,1.609437912
33157,56039, Miami, FL,190,0,20361,4315,2800,2,3,18,5,0,0,0,3,3,4,5.252273428,9.921425698,0,8.370084326,7.937731775,1.098612289,1.386294361,2.944438979,1.791759469,1.386294361,1.386294361,1.609437912
33161,67639, North Miami, FL,60,60,3367,567,0,0,0,0,0,0,0,1,0,0,0,4.110873864,8.122074375,4.110873864,6.342121419,0,0,0,0,0,0,0,0
33169,60039, Miami, FL,153,0,10001,4019,2214,0,0,5,0,0,0,0,6,6,13,5.036952602,9.210540352,0,8.299037182,7.703007682,0,0,1.791759469,0,1.945910149,1.945910149,2.63905733
33189,56639, Miami, FL,180,180,4631,531,0,0,0,0,0,0,0,1,0,0,0,5.198497031,8.440744019,5.198497031,6.276643489,0,0,0,0,0,0,0,0
33301,904039, Fort Lauderdale, FL,64,0,701,132,1518,1,1,0,0,0,0,0,4,2,3,4.17438727,6.553933404,0,4.890349128,7.325807503,0.693147181,0.693147181,0,0,1.609437912,1.098612289,1.386294361
33308,21539, Fort Lauderdale, FL,154,0,26992,5176,4688,0,0,48,39,0,0,0,45,42,41,5.043425117,10.20333285,0,8.551981017,8.452974619,0,0,3.891820298,3.688879454,3.828641396,3.761200116,3.737669618
33308,20539, Fort Lauderdale, FL,153,0,10161,3281,2785,0,0,49,33,1,0,0,50,18,32,5.036952602,9.226410552,0,8.096208272,7.932362154,0,0,3.912023005,3.526360525,3.931825633,2.944438979,3.496507561
33309,49439, Lauderdale Lakes, FL,20,20,0,216,0,0,0,0,0,0,0,1,0,0,0,3.044522438,0,3.044522438,5.379897354,0,0,0,0,0,0,0,0
33313,921039, Plantation, FL,159,0,13250,3301,2525,0,0,48,14,0,0,0,56,11,67,5.075173815,9.4918283,0,8.102283624,7.834392303,0,0,3.891820298,2.708050201,4.043051268,2.48490665,4.219507705
33317,84339, Plantation, FL,260,0,18661,9361,6657,7,14,19,9,0,0,0,13,8,43,5.564520407,9.83424465,0,9.144414222,8.803574418,2.079441542,2.708050201,2.995732274,2.302585093,2.63905733,2.197224577,3.784189634
33414,112739, West Palm Beach, FL,120,0,4964,2790,2425,13,13,19,7,0,0,0,21,10,17,4.795790546,8.510168576,0,7.934155234,7.79399909,2.63905733,2.63905733,2.995732274,2.079441542,3.091042453,2.397895273,2.890371758
33430,3539, Belle Glade, FL,64,0,7222,2002,847,0,0,4,0,0,0,0,2,2,8,4.17438727,8.885025658,0,7.602401336,6.742880636,0,0,1.609437912,0,1.098612289,1.098612289,2.197224577
33470,50339, Loxahatchee, FL,117,0,12499,3262,2223,1,1,23,9,0,0,0,27,9,24,4.770684624,9.433483923,0,8.090402297,7.707062655,0.693147181,0.693147181,3.17805383,2.302585093,3.33220451,2.302585093,3.218875825
33476,73039, Pahokee, FL,63,0,12973,3612,1710,0,0,9,11,0,0,0,15,8,4,4.158883083,9.470702634,0,8.192293731,7.444833274,0,0,2.302585093,2.48490665,2.772588722,2.197224577,1.609437912
33484, 016A39, Delray Beach, FL,60,60,0,672,7,0,0,0,0,0,0,1,0,0,0,4.110873864,0,4.110873864,6.51174533,2.079441542,0,0,0,0,0,0,0
33525,13539, Dade City, FL,120,0,53000,3352,2103,16,21,44,16,0,0,0,32,20,42,4.795790546,10.87806606,0,8.117610746,7.651595574,2.833213344,3.091042453,3.80666249,2.833213344,3.496507561,3.044522438,3.761200116
33603,105039, Tampa, FL,102,0,4011,1756,1153,5,8,2,0,0,0,0,3,2,3,4.634728988,8.297045149,0,7.471363088,7.050989447,1.791759469,2.197224577,1.098612289,0,1.386294361,1.098612289,1.386294361
33608,110239, Mc Dill Afb, FL,57,0,277717,4799,3298,0,0,7,6,0,0,0,7,0,6,4.060443011,12.53436149,0,8.476371197,8.101374671,0,0,2.079441542,1.945910149,2.079441542,0,1.945910149
33612,106039, Tampa, FL,60,0,11212,1463,1061,0,0,2,2,0,0,0,0,0,0,4.110873864,9.324829098,0,7.288927695,6.967909202,0,0,1.098612289,1.098612289,0,0,0
33612,110139, Tampa, FL,123,0,67509,4137,2648,10,11,0,0,1,0,0,4,0,1,4.820281566,11.12003101,0,8.327967858,7.881937489,2.397895273,2.48490665,0,0,1.609437912,0,0.693147181
33612,110639, Tampa, FL,552,0,206261,11311,3970,0,0,20,12,1,0,0,22,20,26,6.315358002,12.23690248,0,9.333619388,8.286773231,0,0,3.044522438,2.564949357,3.135494216,3.044522438,3.295836866
33614,923539, Tampa, FL,120,0,8089,3265,2466,20,32,88,77,0,0,0,56,38,19,4.795790546,8.99838401,0,8.091321274,7.810758117,3.044522438,3.496507561,4.48863637,4.356708827,4.043051268,3.663561646,2.995732274
33705,90539, Saint Petersburg, FL,200,0,7969,2821,3203,4,6,31,2,0,0,0,38,15,19,5.303304908,8.983439772,0,7.945201132,8.072155308,1.609437912,1.945910149,3.465735903,1.098612289,3.663561646,2.772588722,2.995732274
33830,1039, Bartow, FL,52,0,14061,1451,1836,18,34,7,10,0,0,0,18,20,18,3.970291914,9.551231403,0,7.280697195,7.515889085,2.944438979,3.555348061,2.079441542,2.397895273,2.944438979,3.044522438,2.944438979
33830,2039, Bartow, FL,164,0,88245,5493,2427,0,0,4,4,1,0,0,9,0,12,5.105945474,11.38788365,0,8.611411867,7.794823152,0,0,1.609437912,1.609437912,2.302585093,0,2.564949357
33844,28639, Haines City, FL,51,0,13960,1171,511,4,4,5,0,0,0,0,10,0,16,3.951243719,9.544023007,0,7.06646697,6.238324625,1.609437912,1.609437912,1.791759469,0,2.397895273,0,2.833213344
33853,48039, Lake Wales, FL,71,0,38685,2340,1908,0,5,23,2,0,0,0,17,7,47,4.276666119,10.56323306,0,7.758333467,7.554334824,0,1.791759469,3.17805383,1.098612289,2.890371758,2.079441542,3.871201011
33908,24539, Fort Myers, FL,220,0,12912,11253,3811,0,0,3,2,0,0,0,19,0,15,5.398162702,9.465989835,0,9.3284789,8.245909265,0,0,1.386294361,1.098612289,2.995732274,0,2.772588722
33936,48839, Lehigh Acres, FL,88,0,11021,2645,1879,0,0,23,12,0,0,0,21,15,42,4.48863637,9.307648554,0,7.880804345,7.539027056,0,0,3.17805383,2.564949357,3.091042453,2.772588722,3.761200116
34601,6739, Brooksville, FL,140,0,30262,4609,3432,16,22,34,23,0,0,0,28,13,37,4.94875989,10.31768112,0,8.435983136,8.141189793,2.833213344,3.135494216,3.555348061,3.17805383,3.36729583,2.63905733,3.63758616
34640,931539, Largo, FL,40,40,0,321,0,0,0,0,0,0,0,1,0,0,0,3.713572067,0,3.713572067,5.774551546,0,0,0,0,0,0,0,0
34642,98039, Seminole, FL,99,0,2360,1338,1061,0,0,4,5,0,0,0,10,4,2,4.605170186,7.766840537,0,7.199678346,6.967909202,0,0,1.609437912,1.791759469,2.397895273,1.609437912,1.098612289
34648,98539, Seminole, FL,140,0,8601,2873,1808,6,6,41,15,0,0,0,55,13,38,4.94875989,9.059750013,0,7.963460067,7.500529485,1.945910149,1.945910149,3.737669618,2.772588722,4.025351691,2.63905733,3.663561646
34665,920539, Pinellas Park, FL,154,0,9361,2564,5202,0,0,29,6,0,0,0,26,4,19,5.043425117,9.144414222,0,7.849713758,8.556990661,0,0,3.401197382,1.945910149,3.295836866,1.609437912,2.995732274
34689,110439, Tarpon Springs, FL,130,0,0,1321,0,6,6,0,0,1,0,0,0,0,0,4.875197323,0,0,7.18690102,0,1.945910149,1.945910149,0,0,0,0,0
34711,9339, Clermont, FL,68,0,8116,1495,1101,0,0,7,0,0,0,0,21,9,25,4.234106505,9.001715907,0,7.310550159,7.00488199,0,0,2.079441542,0,3.091042453,2.302585093,3.258096538
34741,43539, Kissimmee, FL,120,0,9570,2655,2529,0,0,22,17,0,0,0,30,20,27,4.795790546,9.166492972,0,7.884576511,7.835974582,0,0,3.135494216,2.890371758,3.433987204,3.044522438,3.33220451
34761,115039, Ocoee, FL,109,0,20496,2845,1526,0,0,17,12,0,0,0,29,16,31,4.700480366,9.928033813,0,7.953669779,7.331060305,0,0,2.890371758,2.564949357,3.401197382,2.833213344,3.465735903
34769,89539, St Cloud, FL,76,0,796,2584,1757,0,0,30,35,0,0,0,33,27,27,4.343805422,6.680854679,0,7.857480787,7.471932078,0,0,3.433987204,3.583518938,3.526360525,3.33220451,3.33220451
34972,67539, Okeechobee, FL,101,0,20266,2820,3057,19,39,10,4,0,0,0,17,3,31,4.624972813,9.916749227,0,7.944846711,8.025516386,2.995732274,3.688879454,2.397895273,1.609437912,2.890371758,1.386294361,3.465735903
35010,3053, Alexander City, AL,75,0,32850,3067,2216,0,0,25,6,0,0,0,19,20,21,4.33073334,10.39973746,0,8.028781162,7.70391021,0,0,3.258096538,1.945910149,2.995732274,3.044522438,3.091042453
35023,14253, Bessemer, AL,210,26,36500,5740,2725,0,0,35,7,0,0,1,27,13,51,5.351858133,10.50509494,3.295836866,8.65538869,7.910590612,0,0,3.583518938,2.079441542,3.33220451,2.63905733,3.951243719
35042,31453, Centreville, AL,35,0,0,455,36,1,1,0,0,0,0,0,0,0,0,3.583518938,0,0,6.12249281,3.610917913,0.693147181,0.693147181,0,0,0,0,0
35055,34053, Cullman, AL,99,0,18250,1527,918,2,4,7,4,0,0,0,7,2,24,4.605170186,9.811975152,0,7.33171497,6.823286122,1.098612289,1.609437912,2.079441542,1.609437912,2.079441542,1.098612289,3.218875825
35125,77253, Pell City, AL,72,0,4380,1866,352,0,0,12,0,0,0,0,0,0,7,4.290459441,8.385032288,0,7.532088144,5.866468057,0,0,2.564949357,0,0,0,2.079441542
35150,90053, Sylacauga, AL,96,0,4380,3550,2092,16,16,21,14,0,0,0,33,34,33,4.574710979,8.385032288,0,8.174984533,7.646353722,2.833213344,2.833213344,3.091042453,2.708050201,3.526360525,3.555348061,3.526360525
35160,91053, Talladega, AL,90,0,8760,4377,2344,0,0,22,0,0,0,0,16,0,11,4.510859507,9.078065333,0,8.384347278,7.760040681,0,0,3.135494216,0,2.833213344,0,2.48490665
35209,22053, Birmingham, AL,90,90,0,1553,0,0,0,0,0,0,0,1,0,0,0,4.510859507,0,4.510859507,7.348587531,0,0,0,0,0,0,0,0
35233,17053, Birmingham, AL,196,0,0,8984,8146,0,0,1,2,1,1,0,1,2,79,5.283203729,0,0,9.103311799,9.00540504,0,0,0.693147181,1.098612289,0.693147181,1.098612289,4.382026635
35233,30553, Birmingham, AL,280,0,0,7659,1476,0,0,47,33,1,0,0,43,28,37,5.638354669,0,0,8.943767263,7.297768283,0,0,3.871201011,3.526360525,3.784189634,3.36729583,3.63758616
35401,915053, Tuscaloosa, AL,116,78,0,590,0,0,0,0,0,0,0,1,0,0,0,4.762173935,0,4.369447852,6.381816017,0,0,0,0,0,0,0,0
35401,95053, Tuscaloosa, AL,1015,0,0,1060,0,1,1,0,0,1,0,0,0,0,0,6.923628628,0,0,6.966967139,0,0.693147181,0.693147181,0,0,0,0,0
35555,42553, Fayette, AL,61,0,10220,1372,1426,3,3,0,0,0,0,0,0,0,0,4.127134385,9.232199706,0,7.224753406,7.263329617,1.386294361,1.386294361,0,0,0,0,0
35594,102753, Winfield, AL,63,0,2340,1795,687,0,0,5,0,0,0,0,1,0,3,4.158883083,7.758333467,0,7.493317249,6.533788838,0,0,1.791759469,0,0.693147181,0,1.386294361
35601,33353, Decatur, AL,120,0,12775,2205,1745,4,6,17,10,0,0,0,19,10,27,4.795790546,9.45532369,0,7.6989362,7.465082736,1.609437912,1.945910149,2.890371758,2.397895273,2.995732274,2.397895273,3.33220451
35611,9053, Athens, AL,91,0,3285,4551,3652,8,8,25,11,0,0,0,26,20,44,4.521788577,8.097426299,0,8.423321976,8.203304027,2.197224577,2.197224577,3.258096538,2.48490665,3.295836866,3.044522438,3.80666249
35630,805653, Florence, AL,155,0,0,3220,2848,9,14,43,23,0,0,0,40,18,25,5.049856007,0,0,8.077447149,7.954723334,2.302585093,2.708050201,3.784189634,3.17805383,3.713572067,2.944438979,3.258096538
35640,51853, Hartselle, AL,150,0,8400,1796,1608,1,1,7,4,0,0,0,4,0,14,5.017279837,9.036106025,0,7.493873887,7.383368147,0.693147181,0.693147181,2.079441542,1.609437912,1.609437912,0,2.708050201
35653,81053, Russellville, AL,100,0,16425,3298,2347,5,5,23,28,0,0,0,25,17,14,4.615120517,9.706620724,0,8.101374671,7.761319181,1.791759469,1.791759469,3.17805383,3.36729583,3.258096538,2.890371758,2.708050201
35660,88053, Sheffield, AL,136,0,10950,5045,3870,26,34,25,3,0,0,0,30,2,30,4.919980926,9.301186055,0,8.526351129,8.261268151,3.295836866,3.555348061,3.258096538,1.386294361,3.433987204,1.098612289,3.433987204
35768,82353, Scottsboro, AL,132,0,2190,4098,2371,28,29,14,0,0,0,0,12,0,27,4.890349128,7.69211334,0,8.318498321,7.77148876,3.36729583,3.401197382,2.708050201,0,2.564949357,0,3.33220451
35801,52853, Huntsville, AL,50,50,0,806,0,0,0,0,0,0,0,1,0,0,0,3.931825633,0,3.931825633,6.693323668,0,0,0,0,0,0,0,0
35801,52153, Huntsville, AL,120,0,7300,2722,2815,7,13,27,14,0,0,0,24,14,34,4.795790546,8.895766604,0,7.909489493,7.943072717,2.079441542,2.63905733,3.33220451,2.708050201,3.218875825,2.708050201,3.555348061
35809,52553, Redstone Arsenal, AL,40,0,110419,1714,1391,0,0,3,2,0,0,0,3,0,4,3.713572067,11.61204656,0,7.44716836,7.238496841,0,0,1.386294361,1.098612289,1.386294361,0,1.609437912
35967,45553, Fort Payne, AL,116,0,63875,4005,3303,1,3,23,13,0,0,0,44,21,47,4.762173935,11.06469898,0,8.295548516,8.102889135,0.693147181,1.386294361,3.17805383,2.63905733,3.80666249,3.091042453,3.871201011
35976,51253, Guntersville, AL,90,0,0,4178,2616,56,57,31,16,0,0,0,35,31,34,4.510859507,0,0,8.337827262,7.869783903,4.043051268,4.060443011,3.465735903,2.833213344,3.583518938,3.465735903,3.555348061
36027,40053, Eufaula, AL,53,0,14600,1794,927,0,1,0,0,0,0,0,0,0,0,3.988984047,9.588845299,0,7.492760301,6.833031733,0,0.693147181,0,0,0,0,0
36067,78053, Prattville, AL,85,0,5840,2085,1624,9,13,12,0,0,0,0,16,0,23,4.454347296,8.672657294,0,7.643003636,7.393263095,2.302585093,2.63905733,2.564949357,0,2.833213344,0,3.17805383
36083,100053, Tuskegee, AL,696,0,0,5987,741,0,0,1,0,1,0,0,0,0,1,6.546785411,0,0,8.697512746,6.609349243,0,0,0.693147181,0,0,0,0.693147181
36112,73553, Maxwell A F B, AL,55,0,210129,4706,2465,0,0,5,3,0,0,0,4,2,1,4.025351691,12.25548167,0,8.456806041,7.810352684,0,0,1.791759469,1.386294361,1.609437912,1.098612289,0.693147181
36117,80053, Montgomery, AL,150,0,36500,5436,4905,24,50,44,48,0,0,0,38,33,44,5.017279837,10.50509494,0,8.600982717,8.498214225,3.218875825,3.931825633,3.80666249,3.891820298,3.663561646,3.526360525,3.80666249
36201,7353, Anniston, AL,92,0,4015,1674,2576,0,3,3,0,0,0,0,3,0,11,4.532599493,8.298041661,0,7.423568444,7.854381211,0,1.386294361,1.386294361,0,1.386294361,0,2.48490665
36205,45053, Fort Mcclellan, AL,100,0,149850,3100,1261,0,0,6,7,0,0,0,7,0,5,4.615120517,11.91739675,0,8.039479919,7.140453043,0,0,1.945910149,2.079441542,2.079441542,0,1.791759469
36265,53553, Jacksonville, AL,56,0,0,2084,2867,1,1,10,1,0,0,0,10,0,22,4.043051268,0,0,7.642524134,7.961370202,0.693147181,0.693147181,2.397895273,0.693147181,2.397895273,0,3.135494216
36330,39053, Enterprise, AL,113,0,0,3723,2124,0,0,20,10,0,1,0,16,11,44,4.736198448,0,0,8.222553638,7.661527081,0,0,3.044522438,2.397895273,2.833213344,2.48490665,3.80666249
36360,76953, Ozark, AL,79,0,0,2922,1296,0,0,5,3,0,0,0,5,2,19,4.382026635,0,0,7.980365765,7.167809184,0,0,1.791759469,1.386294361,1.791759469,1.098612289,2.995732274
36362,31653, Fort Rucker, AL,35,0,198570,3532,2416,0,0,5,4,0,0,0,4,0,6,3.583518938,12.198902,0,8.169902647,7.790282381,0,0,1.791759469,1.609437912,1.609437912,0,1.945910149
36420,5053, Andalusia, AL,77,0,3285,3114,2664,0,0,6,3,0,0,0,16,8,28,4.356708827,8.097426299,0,8.043984431,7.887959337,0,0,1.945910149,1.386294361,2.833213344,2.197224577,3.36729583
36451,50553, Grove Hill, AL,46,0,9125,1023,313,0,0,0,3,0,0,0,0,0,0,3.850147602,9.118882761,0,6.931471806,5.749392986,0,0,0,1.386294361,0,0,0
36467,76553, Opp, AL,90,0,0,1683,485,0,0,3,4,0,0,0,8,3,11,4.510859507,0,0,7.428927195,6.186208624,0,0,1.386294361,1.609437912,2.197224577,1.386294361,2.48490665
36535,44653, Foley, AL,82,0,0,3325,2176,5,9,18,4,0,0,0,14,4,26,4.418840608,0,0,8.10952566,7.685703061,1.791759469,2.302585093,2.944438979,1.609437912,2.708050201,1.609437912,3.295836866
36604,59753, Mobile, AL,165,0,0,3304,1692,0,0,5,0,1,0,0,0,0,7,5.111987788,0,0,8.103191752,7.434257382,0,0,1.791759469,0,0,0,2.079441542
36617,63553, Mobile, AL,100,50,33645,720,0,0,0,0,0,0,0,1,1,0,1,4.615120517,10.42364946,3.931825633,6.580639137,0,0,0,0,0,0.693147181,0,0.693147181
36701,86053, Selma, AL,162,0,16425,4780,2626,4,9,11,5,1,0,0,15,0,44,5.093750201,9.706620724,0,8.472405009,7.87359779,1.609437912,2.302585093,2.48490665,1.791759469,2.772588722,0,3.80666249
36701,87053, Selma, AL,114,0,0,5615,2970,10,11,5,3,1,0,0,4,2,37,4.744932128,0,0,8.633374946,7.996653875,2.397895273,2.48490665,1.791759469,1.386294361,1.609437912,1.098612289,3.63758616
36732,34553, Demopolis, AL,99,0,6570,3729,1093,0,0,40,26,0,0,0,31,20,2,4.605170186,8.790421307,0,8.224163513,6.997595983,0,0,3.713572067,3.295836866,3.465735903,3.044522438,1.098612289
36854,58053, Valley, AL,107,0,51100,2985,2148,4,4,16,24,0,0,0,28,16,24,4.682131227,10.84155935,0,8.001689978,7.672757897,1.609437912,1.609437912,2.833213344,3.218875825,3.36729583,2.833213344,3.218875825
36867,77553, Phenix City, AL,164,0,2555,3587,2763,3,3,27,17,0,0,0,34,18,28,5.105945474,7.846198815,0,8.185350223,7.924434185,1.386294361,1.386294361,3.33220451,2.890371758,3.555348061,2.944438979,3.36729583
37030,6752, Carthage, TN,53,0,106000,1409,459,0,0,1,0,0,0,0,2,0,9,3.988984047,11.57120381,0,7.251344983,6.131226489,0,0,0.693147181,0,1.098612289,0,2.302585093
37055,23052, Dickson, TN,156,0,68900,5992,4684,0,0,22,12,0,0,0,31,11,43,5.056245805,11.14042597,0,8.6983474,8.452121195,0,0,3.135494216,2.564949357,3.465735903,2.48490665,3.784189634
37075,74552, Hendersonville, TN,80,0,0,2622,2602,15,16,21,18,0,0,0,15,7,27,4.394449155,0,0,7.87207398,7.864419905,2.772588722,2.833213344,3.091042453,2.944438979,2.772588722,2.079441542,3.33220451
37087,62052, Lebanon, TN,159,0,0,4199,2399,3,3,18,22,0,0,0,0,0,1,5.075173815,0,0,8.342839804,7.783224016,1.386294361,1.386294361,2.944438979,3.135494216,0,0,0.693147181
37091,62552, Lewisburg, TN,119,0,21995,2670,814,1,1,0,0,0,0,0,2,0,4,4.787491743,9.998615898,0,7.890208213,6.703188113,0.693147181,0.693147181,0,0,1.098612289,0,1.609437912
37110,67452, Mc Minnville, TN,89,0,12190,3845,2961,30,30,27,9,0,0,0,38,5,57,4.49980967,9.408453254,0,8.254788926,7.993619995,3.433987204,3.433987204,3.33220451,2.302585093,3.663561646,1.791759469,4.060443011
37129,93052, Murfreesboro, TN,580,0,0,4443,897,0,0,1,0,0,0,0,0,0,2,6.364750757,0,0,8.399310151,6.800170068,0,0,0.693147181,0,0,0,1.098612289
37160,119552, Shelbyville, TN,75,0,10335,2617,803,0,0,17,0,0,0,0,14,0,13,4.33073334,9.243388226,0,7.870165946,6.689599269,0,0,2.890371758,0,2.708050201,0,2.63905733
37166,916052, Smithville, TN,53,0,7155,2172,1568,0,0,8,2,0,0,0,0,0,0,3.988984047,8.875706445,0,7.68386398,7.358193753,0,0,2.197224577,1.098612289,0,0,0
37172,121052, Springfield, TN,115,0,21200,5079,2970,2,2,17,0,0,0,0,5,2,24,4.753590191,9.961803629,0,8.533066541,7.996653875,1.098612289,1.098612289,2.890371758,0,1.791759469,1.098612289,3.218875825
37190,725352, Woodbury, TN,55,0,4770,1291,136,0,0,2,0,0,0,0,0,0,0,4.025351691,8.470311206,0,7.163946684,4.919980926,0,0,1.098612289,0,0,0,0
37203,106552, Nashville, TN,161,0,19875,7493,6712,6,7,15,13,0,0,0,21,0,25,5.087596335,9.897268253,0,8.921857979,8.811801224,1.945910149,2.079441542,2.772588722,2.63905733,3.091042453,0,3.258096538
37208,98052, Nashville, TN,231,0,15900,3956,1399,0,0,6,0,1,0,0,5,0,10,5.446737372,9.674137279,0,8.283241441,7.244227516,0,0,1.945910149,0,1.791759469,0,2.397895273
37212,93652, Nashville, TN,80,80,0,0,0,0,0,0,0,0,0,1,0,0,0,4.394449155,0,4.394449155,0,0,0,0,0,0,0,0,0
37212,107052, Nashville, TN,334,0,0,7867,7976,0,0,38,5,1,0,0,26,14,28,5.814130532,0,0,8.97055918,8.98431768,0,0,3.663561646,1.791759469,3.295836866,2.708050201,3.36729583
37303,1052, Athens, TN,97,0,55043,3392,2402,30,30,36,2,0,0,0,34,2,39,4.584967479,10.91588814,0,8.129469765,7.784473236,3.433987204,3.433987204,3.610917913,1.098612289,3.555348061,1.098612289,3.688879454
